9.400000e-02 0.000000e+00 0
9.400000e-02 0.000000e+00 0
9.400000e-02 0.000000e+00 0
9.400000e-02 0.000000e+00 0
9.400000e-02 0.000000e+00 0
9.400000e-02 0.000000e+00 0
9.400000e-02 0.000000e+00 0
9.400000e-02 0.000000e+00 0
9.400000e-02 0.000000e+00 0
9.400000e-02 0.000000e+00 0
9.400000e-02 0.000000e+00 1
9.400000e-02 0.000000e+00 1
9.400000e-02 0.000000e+00 1
9.400000e-02 0.000000e+00 1
9.400000e-02 0.000000e+00 1
9.400000e-02 0.000000e+00 1
9.400000e-02 0.000000e+00 1
9.400000e-02 0.000000e+00 1
9.400000e-02 0.000000e+00 1
9.400000e-02 0.000000e+00 1
9.400000e-02 0.000000e+00 2
9.400000e-02 0.000000e+00 2
9.400000e-02 0.000000e+00 2
9.400000e-02 0.000000e+00 2
9.400000e-02 0.000000e+00 2
9.400000e-02 0.000000e+00 2
9.400000e-02 0.000000e+00 2
9.400000e-02 0.000000e+00 2
9.400000e-02 0.000000e+00 2
9.400000e-02 0.000000e+00 2
9.400000e-02 0.000000e+00 3
9.400000e-02 0.000000e+00 3
9.400000e-02 0.000000e+00 3
9.400000e-02 0.000000e+00 3
9.400000e-02 0.000000e+00 3
9.400000e-02 0.000000e+00 3
9.400000e-02 0.000000e+00 3
9.400000e-02 0.000000e+00 3
9.400000e-02 0.000000e+00 3
9.400000e-02 0.000000e+00 3
9.400000e-02 0.000000e+00 4
9.400000e-02 0.000000e+00 4
9.400000e-02 0.000000e+00 4
9.400000e-02 0.000000e+00 4
9.400000e-02 0.000000e+00 4
9.400000e-02 0.000000e+00 4
9.400000e-02 0.000000e+00 4
9.400000e-02 0.000000e+00 4
9.400000e-02 0.000000e+00 4
9.400000e-02 0.000000e+00 4
9.400000e-02 0.000000e+00 5
9.400000e-02 0.000000e+00 5
9.400000e-02 0.000000e+00 5
9.400000e-02 0.000000e+00 5
9.400000e-02 0.000000e+00 5
9.400000e-02 0.000000e+00 5
9.400000e-02 0.000000e+00 5
9.400000e-02 0.000000e+00 5
9.400000e-02 0.000000e+00 5
9.400000e-02 0.000000e+00 5
9.400000e-02 0.000000e+00 6
9.400000e-02 0.000000e+00 6
9.400000e-02 0.000000e+00 6
9.400000e-02 0.000000e+00 6
9.400000e-02 0.000000e+00 6
9.400000e-02 0.000000e+00 6
9.400000e-02 0.000000e+00 6
9.400000e-02 0.000000e+00 6
9.400000e-02 0.000000e+00 6
9.400000e-02 0.000000e+00 6
9.400000e-02 0.000000e+00 7
9.400000e-02 0.000000e+00 7
9.400000e-02 0.000000e+00 7
9.400000e-02 0.000000e+00 7
9.400000e-02 0.000000e+00 7
9.400000e-02 0.000000e+00 7
9.400000e-02 0.000000e+00 7
9.400000e-02 0.000000e+00 7
9.400000e-02 0.000000e+00 7
9.400000e-02 0.000000e+00 7
9.400000e-02 0.000000e+00 8
9.400000e-02 0.000000e+00 8
9.400000e-02 0.000000e+00 8
9.400000e-02 0.000000e+00 8
9.400000e-02 0.000000e+00 8
9.400000e-02 0.000000e+00 8
9.400000e-02 0.000000e+00 8
9.400000e-02 0.000000e+00 8
9.400000e-02 0.000000e+00 8
9.400000e-02 0.000000e+00 8
9.400000e-02 0.000000e+00 9
9.400000e-02 0.000000e+00 9
9.400000e-02 0.000000e+00 9
9.400000e-02 0.000000e+00 9
9.400000e-02 0.000000e+00 9
9.400000e-02 0.000000e+00 9
9.400000e-02 0.000000e+00 9
9.400000e-02 0.000000e+00 9
9.400000e-02 0.000000e+00 9
9.400000e-02 0.000000e+00 9
9.400000e-02 0.000000e+00 10
9.400000e-02 0.000000e+00 10
9.400000e-02 0.000000e+00 10
9.400000e-02 0.000000e+00 10
9.400000e-02 0.000000e+00 10
9.400000e-02 0.000000e+00 10
9.400000e-02 0.000000e+00 10
9.400000e-02 0.000000e+00 10
9.400000e-02 0.000000e+00 10
9.400000e-02 0.000000e+00 10
9.400000e-02 0.000000e+00 11
9.400000e-02 0.000000e+00 11
9.400000e-02 0.000000e+00 11
9.400000e-02 0.000000e+00 11
9.400000e-02 0.000000e+00 11
9.400000e-02 0.000000e+00 11
9.400000e-02 0.000000e+00 11
9.400000e-02 0.000000e+00 11
9.400000e-02 0.000000e+00 11
9.400000e-02 0.000000e+00 11
9.400000e-02 0.000000e+00 12
9.400000e-02 0.000000e+00 12
9.400000e-02 0.000000e+00 12
9.400000e-02 0.000000e+00 12
9.400000e-02 0.000000e+00 12
9.400000e-02 0.000000e+00 12
9.400000e-02 0.000000e+00 12
9.400000e-02 0.000000e+00 12
9.400000e-02 0.000000e+00 12
9.400000e-02 0.000000e+00 12
9.400000e-02 0.000000e+00 13
9.400000e-02 0.000000e+00 13
9.400000e-02 0.000000e+00 13
9.400000e-02 0.000000e+00 13
9.400000e-02 0.000000e+00 13
9.400000e-02 0.000000e+00 13
9.400000e-02 0.000000e+00 13
9.400000e-02 0.000000e+00 13
9.400000e-02 0.000000e+00 13
9.400000e-02 0.000000e+00 13
9.400000e-02 0.000000e+00 14
9.400000e-02 0.000000e+00 14
9.400000e-02 0.000000e+00 14
9.400000e-02 0.000000e+00 14
9.400000e-02 0.000000e+00 14
9.400000e-02 0.000000e+00 14
9.400000e-02 0.000000e+00 14
9.400000e-02 0.000000e+00 14
9.400000e-02 0.000000e+00 14
9.400000e-02 0.000000e+00 14
9.400000e-02 0.000000e+00 15
9.400000e-02 0.000000e+00 15
9.400000e-02 0.000000e+00 15
9.400000e-02 0.000000e+00 15
9.400000e-02 0.000000e+00 15
9.400000e-02 0.000000e+00 15
9.400000e-02 0.000000e+00 15
9.400000e-02 0.000000e+00 15
9.400000e-02 0.000000e+00 15
9.400000e-02 0.000000e+00 15
9.400000e-02 0.000000e+00 16
9.400000e-02 0.000000e+00 16
9.400000e-02 0.000000e+00 16
9.400000e-02 0.000000e+00 16
9.400000e-02 0.000000e+00 16
9.400000e-02 0.000000e+00 16
9.400000e-02 0.000000e+00 16
9.400000e-02 0.000000e+00 16
9.400000e-02 0.000000e+00 16
9.400000e-02 0.000000e+00 16
9.400000e-02 0.000000e+00 17
9.400000e-02 0.000000e+00 17
9.400000e-02 0.000000e+00 17
9.400000e-02 0.000000e+00 17
9.400000e-02 0.000000e+00 17
9.400000e-02 0.000000e+00 17
9.400000e-02 0.000000e+00 17
9.400000e-02 0.000000e+00 17
9.400000e-02 0.000000e+00 17
9.400000e-02 0.000000e+00 17
9.400000e-02 0.000000e+00 18
9.400000e-02 0.000000e+00 18
9.400000e-02 0.000000e+00 18
9.400000e-02 0.000000e+00 18
9.400000e-02 0.000000e+00 18
9.400000e-02 0.000000e+00 18
9.400000e-02 0.000000e+00 18
9.400000e-02 0.000000e+00 18
9.400000e-02 0.000000e+00 18
9.400000e-02 0.000000e+00 18
9.400000e-02 0.000000e+00 19
9.400000e-02 0.000000e+00 19
9.400000e-02 0.000000e+00 19
9.400000e-02 0.000000e+00 19
9.400000e-02 0.000000e+00 19
9.400000e-02 0.000000e+00 19
9.400000e-02 0.000000e+00 19
9.400000e-02 0.000000e+00 19
9.400000e-02 0.000000e+00 19
9.400000e-02 0.000000e+00 19
